score_OVERALL UNIVERSITY RATING,score_Job Prospects,score_Course and Lecturers,score_Uni Facilities,score_Student Support,score_Do you think your time at university this year has been value for money?,score_Students' Union,score_Accommodation,score_Local life,score_Societies and Sports,name,date,degree,reviews
rat4,rat5,rat4,rat4,,,rat4,rat4,rat1,rat4,Student Reviewer,04 Apr 14,International Technology Management (MSc)," Warwick is a top class university in terms of academics however compromises are to be made on the leisure side, especially if you're used to city life. Plenty of societies are there to keep you busy and people are all here for the same thing making it a good atmosphere for studying."
rat4,rat3,rat4,rat5,,,rat4,rat4,rat3,rat5,Student Reviewer,04 Apr 14,," Overall, Warwick is a good university, allowing me as an international student to embrace the British education and culture. I chose a British university for the degree and reputation, and Warwick is ranked among the top class. Student life is incredible, every day an experience. Most of the lectures are good."
rat5,rat3,rat4,rat4,,,rat3,rat5,rat3,rat4,Student Reviewer,04 Apr 14,History of Art (MA by Research), Warwick is great for study with a great library and wonderful lecturers. The accomodation is fun but the social life is a little dull. Rootes is great and seminars are great.
rat4,rat4,rat4,rat5,,,rat4,rat4,rat4,rat4,Student Reviewer,04 Apr 14,, Pretty darn good if you ask me! I would certainly recommend the university to domestic or international students. I've had a fun overall experience.
rat5,rat3,rat5,rat5,,,rat4,rat5,rat5,rat4,Student Reviewer,04 Apr 14,Italian with Film Studies BA (Hons)," Since the film department here at Warwick is the best one in the country, I was quite happy with my choice. And since I'm also an international student I had high expectations since I was always comparing English universities to American ones. And if I have to be honest it has been an amazing experience and probably the best choice I've ever made. I love living here, and studying here as well."
rat4,rat5,rat4,rat4,,,rat4,rat5,rat2,rat2,Student Reviewer,04 Apr 14,Economics MPhil," Warwick has a great reputation. Rigorous course, but too many exams and can be very pressured. Good career prospects. Very happy with accomodation. MUST improve nightlife. More fun and cheap events at the SU needed."
rat5,rat5,rat4,rat4,,,rat4,rat5,rat4,rat5,Student Reviewer,04 Apr 14,Italian and Classics BA (Hons)," Very good, enjoyed being here. Would do a different course in hindsight. Very good facilities but wish things were cheaper in the SU/costcutter."
rat4,rat5,rat4,rat4,,,rat3,rat3,rat3,rat5,Student Reviewer,04 Apr 14,Secondary Education (Science: Physics) PGCE," I think Warwick is a great university, however in the Union staff can be hostile and difficul to work with. I enjoyed my time at warwick but there is room for improvement."
rat3,rat5,rat4,rat3,,,rat3,rat2,rat2,rat4,Student Reviewer,04 Apr 14,," The course and learning environment of the university is excellent and job prospects are very good. However, the location of the university can mean it gets a little boring as the nearest town is quite far away and there isnt a lot of student focusses outlets."
rat4,rat3,rat4,rat4,,,rat4,rat4,rat3,rat4,Student Reviewer,04 Apr 14,Accounting and Finance MSc, Sports facilities are really good. A lot of clubs and societies for students to join and great opportunity to meet other people from other countries. Basic facilities can all be found on campus!
rat4,rat4,rat3,rat3,,,rat4,rat4,rat2,rat3,Student Reviewer,04 Apr 14,," The SU puts on some cool events which makes up for the lack of city life. It's nice going there and seeing loads of people you know, and the events they hold have variety. Would be good to see something big on every Friday night in the SU. Course is good and facilities are also good."
rat5,rat5,rat4,rat3,,,rat4,rat4,rat1,rat5,Student Reviewer,04 Apr 14,Tunnelling and Underground Space (MSc), I also did my undergraduate here at warwick. Loved every minute of my 5 years here. Joined the american football team which really helped my integrating with the community. Accomodation on campus is good but getting to campus from leamington can be tiresome.
rat4,rat4,rat4,rat3,,,rat4,rat3,rat3,rat4,Student Reviewer,04 Apr 14,," Good facilities, but some lecturers are incompetant."
rat4,rat5,rat4,rat3,,,rat3,rat4,rat3,rat4,Student Reviewer,04 Apr 14,, Great course and study facilities. Some of the sporting facilities and social areas could probably be improved. However I am happy overall.
rat4,rat5,rat4,rat4,,,rat5,rat5,rat3,rat4,Student Reviewer,04 Apr 14,English Literature PgDip, Much of the university experience is as good as you want it to be- making the most of your time and opportunities etc. But this is significantly easier and more rewarding at warwick. It is very well orientated to its students needs and it is a great place to continue your education.
rat5,rat5,rat4,rat4,,,rat4,rat5,rat3,rat4,Student Reviewer,04 Apr 14,Economics MPhil, Good atmosphere and student life while on campus with a lot of opportunities for extra curricular activities. Good accomodation with adequate facilities and a lot of space for socialising. All lectures are good with decent detail on all the topics with further reading to improve an area you are having difficulty with.
rat4,rat4,rat4,rat4,,,rat5,rat5,rat3,rat5,Student Reviewer,04 Apr 14,," Coming to university I didn't know what to expect, but Warwick has made it really easy to settle in with the large amount of support, sports clubs, societies, etc. Costcutters is quite pricey, but still convenient. Senate house closing at 8pm isn't ideal. "
rat4,rat4,rat3,rat5,,,rat2,rat4,rat3,rat4,Student Reviewer,04 Apr 14,Global History MA," This university has excellent facilities and a relazed atmosphere. It is great for international students as it is highly multicultural. The history course is excellent, lots of module choice and diverse teachings. Some bad lecturers, but what uni doesn't have them?! :)"
rat4,rat4,rat4,rat4,,,rat4,rat4,rat3,rat4,Student Reviewer,04 Apr 14,Mechanical Engineering BEng (Hons)," There is a large variety of activities on campus ranging from sports to bars and nightlife. These are good places to chill out in, and the facilities are pretty good."
rat4,rat4,rat4,rat4,,,rat3,rat4,rat2,rat3,Student Reviewer,04 Apr 14,English Literature (MA)," The campus is really nice. However, the nighlife is not amazing and we are a bit far from anywhere with much going on. However I've still had lots of fun."
rat4,rat4,rat5,rat3,,,rat4,rat5,rat3,rat3,Student Reviewer,04 Apr 14,Global History MA," As a history student at warwick university I am really enjoying my first year. Lectures are really helpful and seminar tutors are friendly and offer help whenever needed. In terms of nightlife, there are several clubs in the local area to go to as well as trips to birmingham."
rat4,rat5,rat4,rat4,,,rat4,rat4,rat3,rat5,Student Reviewer,04 Apr 14,, Great university in terms of job prospects. Nightlife is good considering it’s a campus university. Rootes/Jack Martin/Arthur Vick are the best halls to pick if you want a good social side. University facilities are very good.
rat4,rat5,rat4,rat5,,,rat5,rat5,rat3,rat5,Student Reviewer,04 Apr 14,Global History MA," It's a great place to study; challenging and ineteresting course materials. There's loads of great clubs and socities and also sports clubs to get involved in. There's also good nightlife in Leam, Coventry and Birmingham."
rat5,rat4,rat5,rat3,,,rat4,rat5,rat2,rat4,Student Reviewer,04 Apr 14,Accounting and Finance MSc," what I enjoy the most in Warwick is the fact it is a campus university. So, I didn’t have to travel by the tube like city universities in London. Friends have been great especially my flatmates. However, I am dissappointed when there is not enough sport facilities to accomodate all students. The reason is, it is hard to use the westwood games hall since it is always fully booked. Hopefully, Warwick can add more indoor sports facilities."
rat4,rat5,rat3,rat4,,,rat4,rat4,rat2,rat4,Student Reviewer,04 Apr 14,Economics MPhil," Warwick has a great reputation especially for economics. It would be better if there were more restaurants on campus. Rootes is great and very sociable. However, work is relatively hard."
rat4,rat5,rat4,rat4,,,rat3,rat5,rat3,rat4,Student Reviewer,04 Apr 14,, It's a really good university with a really nice community feel. Evryone's been nice and I've had a great time with the people I was placed in a flat with.
rat4,rat4,rat4,rat4,,,rat4,rat4,rat3,rat3,Student Reviewer,04 Apr 14,," As an exchange student, I felt welcome by the students amd staff at Warwick. The accomodation is spacious and the lectures are accesible and interesting. I would definitely recommend Warwick to any student looking to meet nice people and learn a lot. (Please keep this review anonymous)."
rat5,rat4,rat4,rat4,,,rat3,rat4,rat1,rat4,Student Reviewer,04 Apr 14,Economics MPhil," Admission process is quite fast, and university administration is mostly effectively in dealing with problems, or schedules. The uni faculty is mostly good. The city life is a bit too dry. If looking for a happening city, then Birmingham (30 mins away) is the closest."
rat4,rat4,rat5,rat3,,,rat3,rat4,rat2,rat3,Student Reviewer,04 Apr 14,," Decent place, sufficient amenities nearby, but not too much in the way of leisure, entertainment, shopping etc unfortunately."
rat5,rat5,rat4,rat5,,,rat2,rat5,rat3,rat4,Student Reviewer,04 Apr 14,," I have really grown to like Warwick Univeristy, afteran uncertain first term. The support I have received has been phenomenal and really helped me come into my own. Excellent facilities and a great learning environment. The SU events could use some work, as they have not been as good as other nights out. Also, the gym is consistently busy, which is annoying as there are far more people than sensible for the equipment. Other than that, all is excellent."
rat5,rat5,rat4,rat5,,,rat4,rat5,rat3,rat5,Student Reviewer,04 Apr 14,Global History MA," Gym needs to be bigger, not enough space for the thousands who will have signed up. Library and humanities facilities are excellent, but need cheaper eating places on campus."
rat4,rat4,rat4,rat4,,,rat4,rat4,rat3,rat4,Student Reviewer,04 Apr 14,," Overall, I am pleased with Warwick University. Where I live, Jack Martin, everything is so close so it is really convenient. The people at Warwick are really friendly and it was easy to settle in. One complaint, however, is that Costcutters is too expensive."
rat5,rat5,rat4,rat4,,,rat5,rat5,rat5,rat5,Student Reviewer,04 Apr 14,," I loved my time at Warwick, I feel I made some excellent friends and really matured as a person. The range of sports clubs on offer is amazing and I was able to take up many new sports and continue improving old hobbies. In older years (not freshers) everyone moves off campus, mainly to Leamington Spa. Its a really pretty town and far nicer than Coventry; however, the bus, run by Stagecoach, to and from university is an appaling service and is never on time. While Warwick is low on eye-candy, this does mean relatively speaking, you are more attractive, and if you are already moderately attractive then you have the pick of the bunch."
rat4,rat4,rat4,rat3,,,rat5,rat3,rat2,rat5,Student Reviewer,04 Apr 14,History of Art (MA by Research)," Univeristy os generally good but the humanities block is rubbish. The SU and the other campus facilities however, and generally very good."
rat3,rat3,rat4,rat4,,,rat3,rat5,rat3,rat4,Student Reviewer,04 Apr 14,," Course is hard, nightlife is not the best. Facilities here are great and the accomodation is great."
rat4,rat3,rat3,rat3,,,rat3,rat4,rat2,rat4,Student Reviewer,04 Apr 14,History of Art (MA by Research)," Generally good, if not a little cut off from 'real life' as campus/leamington are far apart. But mostly a good university all round."
rat4,rat4,rat3,rat3,,,rat3,rat4,rat4,rat4,Student Reviewer,04 Apr 14,Evidence-Based Musculoskeletal Care (Managing Upper Limb Pain) PGA," Great university which has great job prospects, solid teaching and great society events. To improve, it could have better student accomodatiin system for first years."
rat4,rat4,rat3,rat4,,,rat4,rat5,rat3,rat5,Student Reviewer,04 Apr 14,Accounting and Finance MSc, Warwick is a great uni. Learning at the business school has given me many opportunities and I am very excited to spend the next 3 years here!
rat4,rat4,rat4,rat4,,,rat2,rat4,rat2,rat4,Student Reviewer,04 Apr 14,"Economics, Politics and International Studies BA (Hons)"," Tesco's and the post room are not central enough, and Costcutters (on campus) is overpriced. "
rat4,rat4,rat4,rat4,,,rat3,rat4,rat3,rat4,Student Reviewer,04 Apr 14,Psychology BSc (Hons)," Generally pretty good, but some parts of the course are less well run and well organised than others. But overall very good and am very pleased with the general atmosphere of the uni."
rat4,rat4,rat3,rat4,,,rat3,rat4,rat3,rat4,Student Reviewer,04 Apr 14,," Good lecture halls and quality of teaching. SU not great, so nightlife on campus not great. Lots of learning resources and infrastructure. Shops on campus fairly expensive."
rat4,rat4,rat4,rat5,,,rat4,rat5,rat4,rat3,Student Reviewer,04 Apr 14,Global History MA, night life not as bad as people make out - quite a lot of clubs off campus. 1st year history is well-taught but still get the feeling I don't get £9000 worth. I'm taught by mainly phd students.
rat4,rat4,rat3,rat3,,,rat3,rat4,rat2,rat4,Student Reviewer,04 Apr 14,," Nice campus, opposite to a city university. A lot quieter because its in the middle of nowehere. Nice people, nice accomodation. SU always tries to have lots of different events on. VERY international, lots of people from different backgrounds."
rat3,rat2,rat3,rat4,,,rat2,rat3,rat1,rat3,Student Reviewer,04 Apr 14,Global History MA," Pretty good fun, made some good friends. Although the nights out aren't great, it’s the people that make it! Starting to work abit harder in 3rd year but not too bad for 1st and 2nd."
rat4,rat5,rat3,rat3,,,rat4,rat4,rat2,rat4,Student Reviewer,04 Apr 14,, Great university with several clubs and societies to join. Good job prospects and several opportunitiesto improve your personal skills.
rat4,rat5,rat4,rat4,,,rat3,rat4,rat3,rat5,Student Reviewer,04 Apr 14,, Thoroughly enjoying me time at Warwick University. There are great opportunities for sport with a very welcoming attitude. Lectures are generally very good with a few exceptions. I really like the bubble feeling of being on a campus.
rat4,rat5,rat5,rat5,,,rat4,rat4,rat4,rat5,Student Reviewer,04 Apr 14,Mathematics and Physics MMath&Phys, I think Warwick offers a lot of career and social opportunities for students here. The lecturers are all good and the course is very interesting.
rat4,rat3,rat4,rat4,,,rat4,rat5,rat3,rat4,Student Reviewer,04 Apr 14,," Only currently in second term, but really enjoying university life at Warwick. Campus is slightly internalised and isolated but plenty on it. Clubs etc in Leamington and Coventry mean social life is good too."
rat4,rat4,rat3,rat3,,,rat3,rat4,rat2,rat4,Student Reviewer,04 Apr 14,, Good course and lecturers and work load. Great clubs and socials. I also rate uni express. There's also a lot of ineteresting people here.
rat4,rat5,rat4,rat4,,,rat4,rat4,rat2,rat3,Student Reviewer,04 Apr 14,Economics MPhil," Warwick is mostly for studying. The nightlife is not the best. Also, accomodation is not catered, and the food on campus isnt the cheapest."
rat5,rat5,rat4,rat4,,,rat3,rat5,rat3,rat4,Student Reviewer,04 Apr 14,," The course is challenging, but rewarding. Constant assesment can be hard to cope with at times, however most individual pieces are of reasonable length. Accomodation is fantastic. Great atmosphere about the place, and the rest of campus. Campus buildings are nice. Everything is on campus, a true 'bubble' experience. Although this might not be for everyone."
rat5,rat5,rat4,rat5,,,rat5,rat4,rat3,rat5,Student Reviewer,04 Apr 14,Computer Science MEng (Hons), Accommodation overall is great. There are lots of facilities. The course content is good and generally interesting. The lecturers and seminar tutors are very good and always happy to help with any problems.
rat5,rat5,rat4,rat5,,,rat5,rat5,rat4,rat5,Student Reviewer,04 Apr 14,Biochemistry BSc (Hons), Biochemistry at Warwick has been a fabtastic experience. The university has lots of schemes to help students gain experience and kick start their careers.
rat4,rat4,rat4,rat4,,,rat5,rat5,rat3,rat4,Student Reviewer,04 Apr 14,, the campus is its own small community with everything needed for living which is ideal for a first time living away from home. The SU provides a great social life as well as good night life in leamington and Coventry meaning there is always something to do. So far I have thoroughly enjoyed my time at Warwick.
rat4,rat3,rat4,rat4,,,rat4,rat4,rat4,rat5,Student Reviewer,04 Apr 14,," I love being a part of this university. There are so many things you can get involved with, and the social events that go with them are so much fun. Everything is really close together on campus with means you're never too far away from the new friends you've made. The SU puts on loads of events during freshers which makes it really easy to settle in and meet people. There are also weekly events which people all go to and there are events throughout the term too which we all go to."
rat4,rat3,rat5,rat4,,,rat4,rat4,rat2,rat4,Student Reviewer,04 Apr 14,Theatre and Performance Studies BA (Hons)," There are many international students, so I could meet many nationalities even if I study here in the UK"
rat4,rat4,rat3,rat4,,,rat2,rat3,rat3,rat3,Student Reviewer,04 Apr 14,Economics MPhil," I've had a great time here at warwick. It's a great university to get involved with campus life and everything that goes with it, e.g clubs and societies, sports and the nightlife at the SU/bars."
rat4,rat5,rat4,rat4,,,rat4,rat5,rat3,rat4,Student Reviewer,04 Apr 14,Evidence-Based Musculoskeletal Care (Managing Upper Limb Pain) PGA," Lots happening. Full of nice people. Lectures and seminar tutors are interesting and helpful. Also, the library is great but apparently overcrowded during exam time."
rat4,rat5,rat5,rat4,,,rat3,rat3,rat3,rat4,Student Reviewer,04 Apr 14,Mathematics and Physics MMath&Phys," I think that, for me, the main draw of Warwick was the course, the lectures and the access to other like-minded individuals, and it delivers completely on that promise. In terms of traditional student life (sports/nightlife) I find it lacking."
rat4,rat4,rat4,rat4,,,rat3,rat5,rat3,rat4,Student Reviewer,04 Apr 14,, Overall the university is great. The course is really great and the staff are supportive. The only thing that lets it down is the location as we aren't near any cities.
rat4,rat4,rat4,rat4,,,rat4,rat4,rat3,rat4,Student Reviewer,04 Apr 14,Evidence-Based Musculoskeletal Care (Managing Upper Limb Pain) PGA," Great place to meet a large group of different people. The course is interesting but certain lecturers can be boring, but the seminars make up for that. Amazing range of clubs to join whatever your into. Accomodation is good quality mostly and is always lively and a laugh."
rat4,rat4,rat4,rat3,,,rat4,rat4,rat3,rat4,Student Reviewer,04 Apr 14,English Literature PgDip," Warwick's great for English, the course is varied and the ground covered is huge. The SU could be better in terms of their big events and value for money but its good how the shops like curiosity put money back into the SU."
rat4,rat5,rat4,rat4,,,rat2,rat4,rat3,rat5,Student Reviewer,04 Apr 14,," Solid departmental funding for the sciences and social sciences. Great links with leamington spa for nightlife and living environment for year2/3/4 of your degree. UOW is excellently received by employers arounf the UK, EU and afar resulting in better prospects from day 1 of your degree. The range of socieities fulfills a great range of interests."
rat4,rat5,rat3,rat4,,,rat4,rat3,rat3,rat4,Student Reviewer,04 Apr 14,Engineering Business Management PGA," Engineering webiste is good, some lectures are abit boring but most are good. The course isn't as practical as other engineering courses. Not many socities for people who don’t play a sport."
rat4,rat4,rat4,rat4,,,rat3,rat3,rat3,rat4,Student Reviewer,04 Apr 14,English Literature and Creative Writing BA (Hons)," The university gives you lots of information about a range of opportunities in terms of both societies and academic options. There are lots of opporunities to meet new people and there is always something new to do if you feel like it. Student support is really good, but accomodation services could be a bit quicker to respond to faults."
rat5,rat5,rat5,rat4,,,rat5,rat4,rat4,rat5,Student Reviewer,04 Apr 14,," Really like the atmosphere on campus, like the balance between city and campus life. Lectures are good, given a lot of one-to-one with teachers. Nightlife is expensive. The cost of uni is a lot more than at home (regional differences). Accomodation is good. Maintenance is well kept. The cleaner is lovely! Love Warwick!"
rat5,rat3,rat4,rat5,,,rat5,rat5,rat4,rat5,Student Reviewer,04 Apr 14,, Once upon a time there was a boy called Hugh. He had a pet dog. One day he went to the University of Warwick. He liked it a lot. One time he drank a whole bottle of Fanta and went really crazy. And one other time he found a 10p coin on the floor and bought himself a donut. The end!
rat4,rat4,rat4,rat4,,,rat3,rat4,rat3,rat4,Student Reviewer,04 Apr 14,Biological Sciences MPhil," A nice place to live, with a community feel. Ive enjoyed my first term here and everyone I've met has been great. Definitely would recommend to others."
rat4,rat4,rat4,rat4,,,rat4,rat5,rat4,rat3,Student Reviewer,04 Apr 14,Theatre and Performance Studies BA (Hons)," I've loved warwick so far, great people, facilities and lectures. Some people complain about the nightlife, but it is what you make it. If you want to meet fun, outgoing people and go out all the time, you will definitely be able to. Leamington, coventry and birmingham between them have plenty of clubs. You will not get bored if you make the effort."
rat4,rat5,rat4,rat4,,,rat5,rat4,rat3,rat4,Student Reviewer,04 Apr 14,," Overall I have had a good university experience. My course has been challenging but the tutor support system and facilities on campus have supported my learning. Living on a campus university is convenient, but travelling via bus when living off campus can be time consuming and difficult. Module choices are varied, and there are opportunitiesto take modules from outside your course which adds to the variety of your degree. In 1st year, module choices were limited but this gets better with each year. Facilities on campus are good, and the support of the rootes grid and university house mean the library is not overcrowded. The refurbished gym on campus is convenient. Good choice of food outlets on campus but all owned by Warwick Retail so prices could be better."
rat4,rat3,rat4,rat4,,,rat4,rat5,rat3,rat4,Student Reviewer,04 Apr 14,Philosophy with Classical Civilisation BA (Hons)," The university is generally fine, but a couple of issues could be the washing machines, which are quite unreliable. Costcutter is abit expensive and the post room is quite far away."
rat4,rat4,rat3,rat4,,,rat4,rat3,rat2,rat4,Student Reviewer,04 Apr 14,Film and Literature BA (Hons)," Really good course. Workload is a good balance and the teaching is generally excellent.The university should make sure seminar tutor are able to run seminars though. Rootes the best accomodation, it has the best social life."
rat5,rat5,rat4,rat5,,,rat5,rat4,rat1,rat5,Student Reviewer,04 Apr 14,Biochemistry BSc (Hons)," Warwick is a really good place to be, really nice people and a good course. The main downside is the lack of city life, but this is to be expected from a campus uni."
rat4,rat4,rat3,rat5,,,rat5,rat5,rat2,rat5,Student Reviewer,04 Apr 14,Law MPhil," The SU is really good, and I'm impressed with the restaurants and bars etc. However one thing that could be improved is the fact that the one pharmacy is closed at weekends."
rat4,rat4,rat3,rat3,,,rat2,rat4,rat4,rat4,Student Reviewer,04 Apr 14,," I am quite satisfied with my choice of university. Warwick offers many possibilites to exploit. A lot of nice people, having great fun. Lecturers are alright. Accomodation on campus was very nice, although it gets boring sometimes. The cities around are quite handy, but it takes a bit to go there. The SU could be improved with better events and nicer location."
rat5,rat5,rat4,rat5,,,rat4,rat4,rat3,rat4,Student Reviewer,04 Apr 14,," Overall excellent experience. Job prospects are second to none here at Warwick. Teaching is of a very high standard however some lecturers just read their lectures from notes. Facilities and accomodation are very good with only a few minor problems. The uni is quite far from the centre of coventry, but there's lots to do on campus and in the SU. Eye candy could be better but what do you expect from such a top uni!"
rat4,rat4,rat5,rat5,,,rat4,rat5,rat3,rat4,Student Reviewer,04 Apr 14,Law MPhil," Overall Warwick is a very good uni. They encourage you to work hard, but the work is manageable. As for the social life, it really depends how you approach it. If you make an effort to branch out from your kitchen (my kitchen was fine but a lot were quiet) then you will find loads of people that love going out. The campus feel is nice, and there are 3 cities within 30 minutes drive. Facilities are pretty good, especially now they've re-done the gym. The only problem is that campus is quite expensive for food, and being a campus uni, shopping elsewhere can often be a hassle."
rat5,rat5,rat5,rat5,,,rat5,rat4,rat4,rat5,Student Reviewer,04 Apr 14,," I like the fact that there are societies for everyone - and that there's such a broad mix. The university has fantastic facilities e.g. Warwick gym. It is also nice being able to meet a diverse range of people - with students coming from countries like India, Singapore and Madagascar. Job prospects for after you graduate are also fantastic."
rat4,rat4,rat3,rat4,,,rat4,rat3,rat3,rat5,Student Reviewer,04 Apr 14,Computer Science MEng (Hons)," Overall a great university experience, largely thanks to the extra curricular activities. I enjoy my course but chose to do a 4th year because of my sports team. Would be happier if my department took more of an interest in my university experience, particularly in an academic sense."
rat4,rat4,rat4,rat5,,,rat4,rat3,rat4,rat5,Student Reviewer,04 Apr 14,International Technology Management (MSc)," Good university experience. Good lectures, good nightlife, nice accommodation options. Seminars are rubbish in general."
rat4,rat3,rat5,rat4,,,rat4,rat3,rat2,rat4,Student Reviewer,04 Apr 14,," Good facilities, on campus everything is near to accomodation so easy to get to things. Not much of a city life, they need to get a bus to go out to clubs from campus but the student union does still hold some good events."
rat4,rat4,rat4,rat5,,,rat4,rat5,rat3,rat4,Student Reviewer,04 Apr 14,," Accomodation is awesome, facilities are awesome. Located very close to everything. Accomodation is cleaned regularly. No downsides!"
rat4,rat4,rat4,rat4,,,rat4,rat4,rat3,rat4,Student Reviewer,04 Apr 14,Film and Literature BA (Hons)," Enjoyable course with great facilities, a lot of help provided. The accomodation is great and everyone is super nice. Would highly recommend."
rat4,rat4,rat4,rat4,,,rat5,rat4,rat3,rat5,Student Reviewer,04 Apr 14,," The course is superb and the staff are incredibly knowledgeable. Student night life is lively but not overwhelming, and the accomodation fosters a community feel."
rat4,rat5,rat4,rat4,,,rat3,rat5,rat3,rat5,Student Reviewer,04 Apr 14,," Warwick has a nice vibe. Big emphasis on learning and encouragement to attend lectures. Sports facilities are good, and great surrounding countryside. Generally expensive (drinks etc) but good links to tesco. However, getting the bus to the station is annoying."
rat4,rat4,rat4,rat4,,,rat4,rat4,rat3,rat4,Student Reviewer,04 Apr 14,, It is a nice place if you enjoy nature and get sick of living in big cities.
rat4,rat3,rat4,rat4,,,rat3,rat4,rat4,rat4,Student Reviewer,04 Apr 14,English Literature and Creative Writing BA (Hons)," Having a good time, and looking forward to the next 2 years with my course and friends. Campus accomodation is really nice if not a little quiet sometimes."
rat4,rat4,rat4,rat3,,,rat5,rat4,rat1,rat4,Student Reviewer,04 Apr 14,Global History MA, The social life suffer as we are several miles from both Leamington and Coventry. The course is very independent and stimulating and a lot of fun so academics are not a problem. Campus does have a real community feel though which helps socially.
rat5,rat5,rat4,rat3,,,rat3,rat4,rat3,rat2,Student Reviewer,04 Apr 14,," Great time at Warwick, dissappointed to be leaving. Have regretted not being more involved with societies but non really appeal. Got a great group of friends so am very lucky, and enjoy my course a great deal. Eye-candy is slim, and most people are anti-social."
rat5,rat5,rat5,rat5,,,rat4,rat4,rat4,rat5,Student Reviewer,04 Apr 14,," Academically, it is clear from arrival what a sound and meticulous university this is. The modules are well-taught, the societies open and the atmosphere is studious but inviting. It is a shame that staff continuously are knocked down in their strike efforts; it deflates the ethos somewhat and that would be my only criticism. Otherwise, the student experience itself is brilliant."
rat5,rat5,rat4,rat5,,,rat5,rat4,rat3,rat5,Student Reviewer,04 Apr 14,, Lots of societies to join. Good sports facilities. Far ahead in research. Accomodation is high quality.
rat3,rat4,rat5,rat4,,,rat3,rat4,rat1,rat5,Student Reviewer,04 Apr 14,International Business BSc (Hons), Education standards are really high especially the warwick business school. Nightlife is definitely limited but you can still have a good night out.
rat4,rat5,rat5,rat5,,,rat2,rat4,rat2,rat4,Student Reviewer,04 Apr 14,Mathematics and Physics MMath&Phys," Superb university, would recommend to anyone. There's a great atmosphere on campus and the lecturers are all top notch. Everyone is really friendly and the only downside is living on a all campus uni. So you miss out on all the great aspects of city life."
rat5,rat5,rat4,rat4,,,rat4,rat4,rat3,rat4,Student Reviewer,04 Apr 14,," Warwick is a fantastic university. The campus is amazing with a really active SU so it doesn't mater at all that we're a bit further from town. There is always fun things going on. Tesco's is nearby so that's convenient. There isalso a Costcutter at the SU, which is even more central, but is a bit too expensive to do your regular shopping there."
rat4,rat4,rat5,rat5,,,rat4,rat5,rat4,rat4,Student Reviewer,04 Apr 14,," Warwick is a great university in terms of its reputation and high standard of education. The course I study is fun and interesting, and there are always plenty of opportunitites to explore interests. The campus also provides a homey and secure environment to help students become accustomed to life away from home."
rat4,rat5,rat4,rat4,,,rat5,rat5,rat3,rat5,Student Reviewer,04 Apr 14,History of Art (MA by Research), The accommodation at warwick is excellent compared to most other universities I have visited. The course structure is also really good and the careers service does an excellent job.
rat4,rat4,rat4,rat4,,,rat4,rat3,rat2,rat3,Student Reviewer,04 Apr 14,English Literature and Creative Writing BA (Hons)," Course is so focused on where we could potentially end up working- loads of opportunities, warwick is really linked to the outside world. A bit out of the way in terms of places to live off-campus and nightlife but I'm not really a 'party animal' so that's not really a problem for me."
rat4,rat5,rat4,rat3,,,rat2,rat5,rat2,rat3,Student Reviewer,04 Apr 14,," Very good uni for focussing on your degree, world class lecturers and also seminars make you actually do work. Night life on campus is non-existent, but if you make the effort to travel off campus there are clubs/bars etc in leamington spa"
rat5,rat5,rat5,rat5,,,rat4,rat5,rat4,rat5,Student Reviewer,04 Apr 14,Automotive Engineering MEng (Hons)," Really enjoying my time here, the campus is great, the engineering course is great so far, and met a lot of people. Arthur Vick is a great place to stay, the rooms and kitchens are massive. The socities are great, there's always something for everyone. I personally have spent a lot of time with motorsports and big band. The nightlife in leamington and coventry is very good. The distance is not really an issue as there are alsways taxis and buses."
rat4,rat5,rat4,rat4,,,rat3,rat3,rat3,rat3,Student Reviewer,04 Apr 14,, Course and job prosects are brilliant. Post room is too far away. Facilities for cricket are pretty poor.
rat4,rat5,rat4,rat5,,,rat4,rat5,rat3,rat4,Student Reviewer,04 Apr 14,Evidence-Based Musculoskeletal Care (Managing Upper Limb Pain) PGA," I think that overall I'm very pleased with the university. The facilities are excellent, giving plenty of opportunity to get involved with any sports or other societies. Although there is a good focus on careers, which I definitely feel is an advantage compared with other universities."
rat3,rat4,rat4,rat4,,,rat3,rat4,rat2,rat4,Student Reviewer,04 Apr 14,," Warwick is fantastic is you are a student at the Business School, love losing at all sports apart from when we play varsity, have a diet based on overpriced sandwiches and Belvedere, have very low standards and your ultimate dream is to have an internship at Goldman Sachs that you can boast about loudly on Floor 2 of the library for everyone to hear. Unfortunately, I am none of these things. Fortunately, this makes me realise just how cool I am in comparison to most of the losers here."
rat4,rat4,rat5,rat4,,,rat3,rat3,rat1,rat4,Student Reviewer,04 Apr 14,," Overall I am very satisfied with my course; I find it challenging, but interesting and rewarding. The standard of accomodation is good for the price, despite the shortcomings of showering with many people. In terms of city life, there isn't much, but thats to be expected and can be overcome for those who want it."
rat5,rat4,rat4,rat4,,,rat3,rat4,rat3,rat3,Student Reviewer,04 Apr 14,Engineering Business Management PgDip, It's fun! Kitchen is dirty though (that might just be ours). Tesco is too far away!
rat4,rat5,rat4,rat4,,,rat4,rat3,rat3,rat4,Student Reviewer,04 Apr 14,Mathematics and Physics MMath&Phys, Good all-round university. Large variety of clubs and societies. Good courses and wide support available if needed. Lots to do on campus as well as in the surrounding areas.
