name,date,degree,score_OVERALL UNIVERSITY RATING,OVERALL UNIVERSITY RATING,score_Job Prospects,Job Prospects,score_Course and Lecturers,Course and Lecturers,score_Uni Facilities,Uni Facilities,score_Student Support,Student Support,score_Do you think your time at university this year has been value for money?,Do you think your time at university this year has been value for money?,score_Students' Union,Students' Union,score_Accommodation,Accommodation,score_Local life,Local life,score_Societies and Sports,Societies and Sports
Student Reviewer,27 Feb 15,BUSINESS & ACCOUNTING,rat3,"{'Tell us about your overall university experience so far.': 'Overall good city to live in, the uni is good in terms of facilities and job prospects, but very, very average in terms of teaching and student support'}",rat4,,rat2,,rat5,,rat2,,,,rat4,,rat2,,rat4,,rat3,
Student Reviewer,27 Feb 15,Law,rat5,{'Tell us about your overall university experience so far.': 'I find the experience at Edinburgh university to be amazing and I really enjoy both the academic and social side of things. My course is very well taught and there are a lot of social activities as well.'},rat5,,rat5,,rat5,,rat5,,,,rat5,,rat4,,rat5,,rat5,
Student Reviewer,27 Feb 15,LLB,rat5,"{'Tell us about your overall university experience so far.': 'Overall, I am incredibly happy with having chosen Edinburgh. The university cares about its students more than any other university I am aware of, and the quality of teaching in my specific school is great. The city of Edinburgh is both beautiful and provides a perfect balance between the student community and local amenities.'}",rat4,,rat4,,rat3,,rat4,,,,rat3,,rat4,,rat5,,rat4,
Student Reviewer,27 Feb 15,Sustainable Development MA (Hons),rat4,{'Tell us about your overall university experience so far.': 'over all really good experience so far'},rat4,,rat4,,rat4,,rat4,,,,rat3,,rat4,,rat4,,rat4,
Student Reviewer,27 Feb 15,law LLB hone,rat4,"{'Tell us about your overall university experience so far.': ""I've had an excellent undergraduate experience at Edinburgh and would not hesitate to recommend it to anyone.""}",rat5,,rat4,,rat4,,rat4,,,,rat5,,rat5,,rat4,,rat4,
Student Reviewer,27 Feb 15,Medicine,rat5,{'Tell us about your overall university experience so far.': 'great uni'},rat5,,rat5,,rat5,,rat5,,,,rat5,,rat5,,rat5,,rat5,
Student Reviewer,27 Feb 15,Medicine,rat5,{'Tell us about your overall university experience so far.': 'great uni'},rat5,,rat5,,rat4,,rat5,,,,rat4,,rat5,,rat5,,rat4,
Student Reviewer,27 Feb 15,International Relations,rat5,{'Tell us about your overall university experience so far.': 'Excellent university'},rat5,,rat4,,rat4,,rat4,,,,rat5,,rat5,,rat5,,rat5,
Student Reviewer,27 Feb 15,Architecture,rat5,"{'Tell us about your overall university experience so far.': ""the most beautiful university in scotland, and it deserves it's amazing reputation.""}",rat5,"{'How does your uni make efforts to increase your employability (careers department, work placements, transferable skills)?': 'seems to be incredibly employable'}",rat4,"{'What do you like most and least about the way your course(s) are taught?': 'great and informative, just slightly disorganised at times.'}",rat5,"{""How good are your university's facilities?"": 'ample study space and student union is amazing.'}",rat4,"{'How good is the support offered by the uni? Think both academic (tutors/feedback) and personal (counselling, etc).': 'never really needed to use it so i do not know.'}",,,rat5,"{""What do you think of your Students' Union in terms of student representation and facilities?"": 'brilliant building, association and opportunities.'}",rat5,"{'What do you think about the safety, condition, location and cost of your accommodation?': 'Catered is great.'}",rat5,{'Is your university in a good location in terms of distance to accommodation and local amenities?': 'amazingly cultured and vibrant city.'},rat5,{'How would you rate the variety of societies/sports?': 'too many to choose from.'}
Student Reviewer,27 Feb 15,Law,rat4,{'Tell us about your overall university experience so far.': 'enjoyed my time here and feel that the student support offered has been excellent - particularly with the careers advice given'},rat3,,rat5,,rat4,,rat5,,,,rat4,,rat3,"{'What do you think about the safety, condition, location and cost of your accommodation?': 'No experience of uni accommodation'}",rat5,,rat4,
Student Reviewer,27 Feb 15,Economics,rat4,"{'Tell us about your overall university experience so far.': 'I feel that there is a huge jump from 2nd year to 3rd year, and it is not a positive change. However, this greatly varies from school to school- the Business School (where I was a student before), for example, is very organized and has a lot of funds. I wish I could say this of my own department.'}",rat4,"{'How does your uni make efforts to increase your employability (careers department, work placements, transferable skills)?': 'You need to watch out for yourself and do a lot of extracurricular stuff to be at the top of the list- but I imagine that this is the norm nowdays due to the demands of potential employers.'}",rat4,{'What do you like most and least about the way your course(s) are taught?': 'unfortunately this varies greatly over departments and study years'},rat5,"{""How good are your university's facilities?"": ""there are old and gloomy buildings from around the 70s (I'd say), but everything is being renovated. The new school of languages is fantastic, as is the extension of the David Hume Tower with underground facilities from last year. They have just refurbished an entire gym too with new, modern facilities. I can see that they are not sitting idle on a pile of money handed in by the students.""}",rat4,,,,rat4,"{""What do you think of your Students' Union in terms of student representation and facilities?"": 'Teviot is amazing as always, but I struggle to see what else the union does.'}",rat5,,rat4,"{'Is your university in a good location in terms of distance to accommodation and local amenities?': 'Edinburgh is a beautiful touristic city, full of places to go, but this also means that prices can be high'}",rat5,"{'How would you rate the variety of societies/sports?': 'more than 200 societies to choose from. One needs to keep trying and will succeed in finding a place, as it happened to me.'}"
Student Reviewer,27 Feb 15,International Business with Spanish MA (Hons),rat4,"{'Tell us about your overall university experience so far.': 'Edinburgh is a great city to study in and the university has an excellent reputation. However, there is a feeling that the university tend to rely heavily on their reputation and perhaps do not make as much effort with teaching standards and student support as other less prestigious universities.'}",rat4,,rat3,,rat4,,rat3,,,,rat4,,rat4,,rat5,,rat3,{'How would you rate the variety of societies/sports?': 'Not many opportunities for beginners taking up a sport. More often you have to already be playing a sport at a competitive level in order to continue with it at Edinburgh University.'}
Student Reviewer,27 Feb 15,History MA (Hons),rat3,{'Tell us about your overall university experience so far.': 'A great university run by an incompetent few. The general standard of teaching is lower than at many places around the UK but the city is so good to live in that there is a constant trade off between a worthwhile educational experience and a genuinely engaging and vibrant student life.'},rat4,,rat2,{'What do you like most and least about the way your course(s) are taught?': 'Frequent strikes and often poorly organised. The online system is rudimentary compared to other universities whilst the lecturers are often not very good at using its most basic functions.'},rat4,,rat3,"{'How good is the support offered by the uni? Think both academic (tutors/feedback) and personal (counselling, etc).': 'Overall quite good although can sometimes be confusing. There are so many departments for things that personal tutors have no idea where you should go to enquire about certain issues.'}",,,rat1,"{""What do you think of your Students' Union in terms of student representation and facilities?"": 'EUSA are notorious for being the most opinionated and pointless student union in the country. Often campaign against relatively trifling matters rather than suggesting any useful change. Their crusade against the male members of the university is infantile and misguided.'}",rat4,,rat5,"{'Is your university in a good location in terms of distance to accommodation and local amenities?': ""one of the best places in the country to live as a student. Cheap accommodation and average living costs combined with a huge variety in things to do. I've spent three years here now and am still discovering amazing things I have never tried.""}",rat3,
Student Reviewer,27 Feb 15,MA Archaeology,rat4,"{'Tell us about your overall university experience so far.': 'Excellent establishment if you work hard and take advantage of everything on offer. Between the many societies, academic and social, as well as the wide range of courses, Edinburgh caters quite broadly. However it is a moderately expensive city to live in which could be a problem.'}",rat3,"{'How does your uni make efforts to increase your employability (careers department, work placements, transferable skills)?': 'Same as any other university'}",rat3,{'What do you like most and least about the way your course(s) are taught?': 'Lectures generally quite good but a lot of overlap between courses.'},rat4,"{""How good are your university's facilities?"": 'Archaeology labs are very well equipped and there is always sufficient rooms for study/work.'}",rat3,"{'How good is the support offered by the uni? Think both academic (tutors/feedback) and personal (counselling, etc).': 'Quite limited'}",,,rat4,"{""What do you think of your Students' Union in terms of student representation and facilities?"": 'Well equipped student union, occasionally difficult to book for functions and could be cheaper.'}",rat3,"{'What do you think about the safety, condition, location and cost of your accommodation?': 'Very average student halls'}",rat4,{'Is your university in a good location in terms of distance to accommodation and local amenities?': 'Excellent city.'},rat5,"{'How would you rate the variety of societies/sports?': 'So many societies and groups to choose from, world class brass band too.'}"
Student Reviewer,27 Feb 15,Computer Science,rat3,{'Tell us about your overall university experience so far.': 'Poor student support but overall great uni.'},rat2,,rat2,,rat2,,rat1,,,,rat1,,rat3,,rat3,,rat4,
Student Reviewer,27 Feb 15,Law,rat5,"{'Tell us about your overall university experience so far.': 'Very happy with everything at Edinburgh. The city, nightlife, library, union and facilities are second to none!'}",rat5,,rat4,,rat5,,rat5,,,,rat5,,rat4,,rat5,,rat5,
Student Reviewer,27 Feb 15,Law,rat5,"{'Tell us about your overall university experience so far.': 'The University is really great, It offers so much to home and visiting students. I have to say there is alot of support given to students, particularly from the disability team. The university accomodation is quite expensive in relation to the standard of rooms etc, however I no longer stay in residence and i think it has been recently inproved. The university would benefit from increased security around campus and cheaper food in the library cafe. But overall I love the University as it offers great education and great support to students.'}",rat4,,rat4,,rat5,,rat5,,,,rat4,,rat3,,rat5,,rat4,
Student Reviewer,27 Feb 15,Law LLB (Hons),rat4,"{'Tell us about your overall university experience so far.': 'Job prospects, accommodation and quality of teaching all big pros.'}",rat5,,rat4,,rat4,,rat3,,,,rat4,,rat5,,rat4,,rat3,
Student Reviewer,27 Feb 15,Computer Science,rat5,{'Tell us about your overall university experience so far.': 'Good Overall'},rat5,,rat4,,rat5,,rat3,,,,rat5,,rat4,,rat5,,rat4,
Student Reviewer,27 Feb 15,Medicine,rat4,"{'Tell us about your overall university experience so far.': ""The Edinburgh University Student Association is a disgrace - it doesn't represent the views of students and exists solely to fill the CV's of the people in it.""}",rat5,,rat4,,rat4,,rat4,,,,rat1,,rat5,,rat5,,rat4,
Student Reviewer,26 Feb 15,Philosophy MA (Hons),rat5,"{'Tell us about your overall university experience so far.': ""Amazing lecturers which have made for an enjoyable four years studying what I love!\nThe city in which the university is based makes attending Edinburgh University even easier!\nThe family environment in the schools which I have been a part of have been great!\nWide variety of clubs and societies, which I would have got involved in more if the course wasn't so heavy!""}",rat5,"{'How does your uni make efforts to increase your employability (careers department, work placements, transferable skills)?': 'Constant emails about future career prospects outside as well as inside the university'}",rat5,{'What do you like most and least about the way your course(s) are taught?': 'best part of the university!\nAltogether amazing!'},rat4,,rat5,,,,rat3,"{""What do you think of your Students' Union in terms of student representation and facilities?"": 'Quite expensive is its only downfall!'}",rat5,"{'What do you think about the safety, condition, location and cost of your accommodation?': 'Pollock Halls was a lovely environment in which to spend first year of university'}",rat5,{'Is your university in a good location in terms of distance to accommodation and local amenities?': 'Best place to live!'},rat4,
Student Reviewer,25 Feb 15,Geography with Environmental Studies MA (Hons),rat4,"{'Tell us about your overall university experience so far.': ""Some lecturers seem as if lecturing shouldn't be part of their job, just not enough effort or thought.\nHowever the vast majority of lecturers are enthusiastic, willing to help and nice people.\nAlso, there is a bit of an English, privately educated clique in Edinburgh university. Sounds a bit xenophobic, but it does have an impact on the way you feel in the university. Feel a bit belittled by such an overwhelming presence of wealthy, privately educated people. ""}",rat4,"{'How does your uni make efforts to increase your employability (careers department, work placements, transferable skills)?': 'Feel as if the increase in the number of universities and courses is devaluing an undergraduate degree. Whilst going to Edinburgh might increase my prospects comparatively to other universities, I feel as if the next 5 years is relatively bleak job-wise'}",rat4,,rat5,"{""How good are your university's facilities?"": 'Libraries, gyms are great'}",rat5,"{'How good is the support offered by the uni? Think both academic (tutors/feedback) and personal (counselling, etc).': 'Lots of support when you need it for all different things'}",,,rat5,"{""What do you think of your Students' Union in terms of student representation and facilities?"": 'Good cheap drinks and food. Loads of services'}",rat4,,rat5,{'Is your university in a good location in terms of distance to accommodation and local amenities?': 'Amazing city to live in'},rat5,
Student Reviewer,22 Feb 15,Psychology MA (Hons),rat3,"{'Tell us about your overall university experience so far.': ""The university although good, does not offer much in the way of student support. It is hard to switch courses even if you have taken a subject as an outside, and people often are rejected from courses, what kind of university doesn't want their students to do as well as possible?""}",rat3,,rat5,,rat4,,rat2,,,,rat3,,rat4,,rat4,,rat4,
Student Reviewer,22 Feb 15,International Relations MA (Hons),rat3,"{'Tell us about your overall university experience so far.': 'Fantastic reputation, beautiful city...but very average teaching. Very little professor-student contact, minimal help from the university for post-grad plans. '}",rat3,"{'How does your uni make efforts to increase your employability (careers department, work placements, transferable skills)?': ""Uni isn't too great at helping us get into the workforce. I've done all my work experiences with my own initiative""}",rat3,{'What do you like most and least about the way your course(s) are taught?': 'Very average.'},rat4,"{""How good are your university's facilities?"": 'Great, up to date tech in libraries, everything is online and smooth'}",rat3,"{'How good is the support offered by the uni? Think both academic (tutors/feedback) and personal (counselling, etc).': 'Could be better...'}",,,rat2,"{""What do you think of your Students' Union in terms of student representation and facilities?"": 'Unfortunately highly politicized, they are generally not too respected by the student body. '}",rat4,"{'What do you think about the safety, condition, location and cost of your accommodation?': 'Great halls'}",rat5,{'Is your university in a good location in terms of distance to accommodation and local amenities?': 'Amazing city to be a student in'},rat4,{'How would you rate the variety of societies/sports?': 'Great variety'}
Student Reviewer,22 Feb 15,Veterinary Medicine BVMS,rat4,"{'Tell us about your overall university experience so far.': 'Great city to be in, have loved all my 4 years spent here. Not enough students from the home nations. University has a good reputation which helps trying to find jobs. Most time spent at vet school which has up to date technology and excellent staff. '}",rat4,"{'How does your uni make efforts to increase your employability (careers department, work placements, transferable skills)?': 'Prepares you well for jobs'}",rat3,{'What do you like most and least about the way your course(s) are taught?': 'Could be better timetabling'},rat5,"{""How good are your university's facilities?"": 'Very modern'}",rat3,"{'How good is the support offered by the uni? Think both academic (tutors/feedback) and personal (counselling, etc).': 'On offer but need confidence to search it out'}",,,rat4,"{""What do you think of your Students' Union in terms of student representation and facilities?"": 'Weekly updates good'}",rat4,"{'What do you think about the safety, condition, location and cost of your accommodation?': 'Never had a problem'}",rat4,{'Is your university in a good location in terms of distance to accommodation and local amenities?': 'Quite a small city but always fun'},rat5,{'How would you rate the variety of societies/sports?': 'Society for everything '}
Student Reviewer,22 Feb 15,Law LLB (Hons),rat4,{'Tell us about your overall university experience so far.': 'Great university with great teaching. Amazing student experience and amazing city. I have met so many amazing people and have loved spending four years in Edinburgh.'},rat4,,rat5,,rat5,,rat5,,,,rat5,,rat5,,rat5,,rat5,
Student Reviewer,18 Feb 15,Economics and Politics MA (Hons),rat5,"{'Tell us about your overall university experience so far.': 'Certainly world class in both its research and its teaching, something that is reflected in your everyday student life. A truly inspiring university located in the historic city centre of Edinburgh. '}",rat5,,rat5,,rat5,,rat5,,,,rat5,,rat5,,rat5,,rat5,
Student Reviewer,05 Feb 15,Business Management MA (Hons),rat1,"{'Tell us about your overall university experience so far.': 'The University does not live up to is prestige name! The large number of students you would think would make it easy to make friends but it is the complete polar opposite, if you made it there off of your own back by obtaining good grades rather than Mummy and Daddy paying for you to be there you are the outsider and made aware of this constantly. It is full of public school students and foreign students meaning Scottish students feel like they are on an exchange. The standard of teaching is extremel poor and it is as if lecturers get in and out of the lecture as quickly as possible even if this means missing out part of the course that they have not been able to cover in the designated time period. Feedback is nonexistant and very little help or guidance is provided. In the four years i spent at this university i felt that instead of improving i was taking steps backwards. Not only this but the whole environment and feel of the university is distant from the City in which it inhabits so if you are drawn to the neauty of Edinburgh, the uinversity could not be more distant from this. In my four years it never made me realise who i was as a person, rather it destroyed me as a person, causing me depression which was then even more poorly helped by the university as the councilling sesions on offer were in the middle of the library meaning there was no confidentiality and a maximum of 6 sessions was allowed with no more after.'}",rat3,,rat1,,rat1,,rat1,,,,rat3,,rat3,,rat4,,rat1,
Student Reviewer,04 Feb 15,Music BMus (Hons),rat1,"{'Tell us about your overall university experience so far.': ""Unemployable and didn't enjoy my learning or student experience. I wouldn't recommend coz there are too many yahs and you don't get a very good education. I wouldn't bother with this place since everyone is so stuck up. ""}",rat1,,rat1,,rat3,,rat3,,,,rat3,,rat1,"{'What do you think about the safety, condition, location and cost of your accommodation?': 'Too expensive'}",rat3,,rat3,
Student Reviewer,21 Jan 15,International Relations and International Law MA (Hons),rat5,"{'Tell us about your overall university experience so far.': 'I`m not a student in it, because I`m not still at this age, but I give my vote for University of Edinburgh, because I dream of its perfection...and what better reason?'}",rat5,,rat5,,rat5,,rat5,,,,rat5,,rat5,,rat5,,rat5,
Student Reviewer,26 Nov 14,Scottish History MA (Hons),rat2,"{'Tell us about your overall university experience so far.': 'Ok, but hugely overrated. I often felt as if the only reason I was there was to make money for the university. Some lecturers should never have been put in front of a class in the first place.'}",rat3,"{'How does your uni make efforts to increase your employability (careers department, work placements, transferable skills)?': 'Degrees from Edinburgh still carry some clout. Goodness knows how. '}",rat3,,rat3,"{""How good are your university's facilities?"": ""Throughout my time, I spent very little time on campus outside lectures and tutorials. The trip to the library was like entering death row, with hundreds of glum students jammed in between shelves of countless books. \nDespite this, most of them appeared to be watching Funny Cat Compilation Videos their equally miserable friends had sent them on BookFace. I recall when on a number of occasions, I would be in a desperate rush to print an essay or assignment, only to be prevented from doing so by a YouTube-addicted first year, taking a well-deserved break from his course on Semantic Externalism, by watching 'My Chihuahua Being a Chihuahua' or some similarly pointless drivel on the university computers. ""}",rat3,"{'How good is the support offered by the uni? Think both academic (tutors/feedback) and personal (counselling, etc).': ""Couldn't support a single American, never mind 10000 of them. But who can, really? ""}",,,rat5,"{""What do you think of your Students' Union in terms of student representation and facilities?"": 'Good nachos. '}",rat5,,rat5,"{'Is your university in a good location in terms of distance to accommodation and local amenities?': ""Edinburgh's a good city to live in. Better than Glasgow. ""}",rat5,"{'How would you rate the variety of societies/sports?': 'Mostly run by ex-public schoolboys, dressed in tweed. No patience for those guys. '}"
Student Reviewer,10 Nov 14,Mathematics BSc (Hons),rat4,"{'Tell us about your overall university experience so far.': ""Edinburgh is a beautiful city and with a combined good student union, it makes way as a really fun place to study. There is so much to do here that you'll feel you won't have enough time to get through it all.\nHowever, I didn't enjoy my course because it lacked what I came for which was Maths. In the first two years, you take many outside courses which is a benefit to most however I wanted to concentrate and learn about my subject.""}",rat4,,rat2,"{'What do you like most and least about the way your course(s) are taught?': ""I made the mistake of coming to Edinburgh (coming from England) not knowing that their four year courses included many outside courses. This meant that I was not learning my course, Maths like I wanted to. The lectures themselves: in first year, lectures include clickers which allows students to communicate to one another when a question appears. The downside is that it takes up a lot of time hence, the depth of content isn't covered like it should be and I felt I wasn't learning as much as could do. \nThe course at Edinburgh is the one reason why I wouldn't continue at this university hence the bad rating. Another reason is that many of the students didn't choose maths as their main course thus it was hard to meet people on my course with a general interest for it. \nIf you can pick a subject that you do like here then you'll find you'll enjoy the rest of the university easily.""}",rat5,"{""How good are your university's facilities?"": ""Library is fantastic. Although it does get packed easily. However, the facilities are great and there's a good student vibe. George Square is where you feel the student vibe. Students everywhere walking about gives it the campus feeling that you wouldn't think it had because it is in the centre of the city.\nA massive gym complex (CSE) nearby which is £106 a year. For great prices, the gym offers so much in terms of equipment. With a separate room for everything you really do feel you're getting your monies worth. \nThere is a Blackwell's bookshop 5 minutes away from George Square which is handy for textbooks at lower prices.""}",rat4,"{'How good is the support offered by the uni? Think both academic (tutors/feedback) and personal (counselling, etc).': 'For maths, there is an online website where students asks for advice which is really good because all students can look at these. There is also a group called Maths Pals which allows students to go and ask for advice about anything. A lot of help is given on this that it is unfortunate the system for mathematics lectures were not the same.'}",,,rat4,"{""What do you think of your Students' Union in terms of student representation and facilities?"": ""There are two main spots for the union, Potterow and Teviot. The latter is a Hogwarts like building that is upbeat inside. You really feel the student vibe when you're here. Potterow is where the night events happen however for such a big university, the facilities are quite small on a busy night.\nFor a night out, there are plenty of clubs (relatively small) yet enjoyable as well as pubs .""}",rat5,"{'What do you think about the safety, condition, location and cost of your accommodation?': ""The main residential hub is Pollock Halls. 2000 students live in this catered area and it is a great place to meet people. It's even worth the extra walk. \nI stayed in private accommodation (Chalmers Street) and apart for the price, all facilities were amazing. Double bed and massive kitchen is a big bonus for self catered. The only issue was that many of the people here were not from Edinburgh University hence it was difficult to mix in with my university. My advice is that if you would like an easy in for the social life, then go to Pollock Halls""}",rat5,"{'Is your university in a good location in terms of distance to accommodation and local amenities?': ""It's breathtaking when you get here and walk through the streets with all the cultural buildings. There's a castle in the middle of the city! The Prince's street area is great for shopping and the Scottish atmosphere all year round is great. There is much to do and walking up Arthur's seat (extinct volcano) gives you an thrilling view of Edinburgh.\nUsually you'll have too much to do thus, it's hard to get all the fun city stuff in. ""}",rat5,"{'How would you rate the variety of societies/sports?': 'Clubs are great. In the cricket club there are many social events as well as training. Edinburgh are known for winning many club sport. The table tennis club and tennis club are run quite well and there are many new sports like Ultimate frisbee and Shinty that you can try out. \nThe societies tend to die down after Freshers however in the ever cool sounding Maths society, events such as pub quizzes and pub golf are only a handful of events that go on. Societies tend to do families nights so that all years are brought together. '}"
Student Reviewer,04 Apr 14,,rat5,"{'Tell us about your overall university experience so far.': ""The best time of my life. University has completely changed my life after I separated from my parents and it's awsome! A lot of things to do and responsibility tho. I think the best part of uni is becoming independent so if you want this you are gonna have a great time.""}",rat4,,rat4,,rat4,,,,,,rat5,,rat5,,rat5,,rat5,
Student Reviewer,04 Apr 14,,rat4,"{'Tell us about your overall university experience so far.': 'Pollock Halls, the student accomodation is grreat! So many people, clubs, sport. Never get boring here. Mechanical Engineering is fascinating, workshops are helpful and interesting. Lectures are Nt so much. Make sure you prepare for exams!!!'}",rat4,,rat3,,rat4,,,,,,rat3,,rat4,,rat3,,rat5,
Student Reviewer,04 Apr 14,Informatics MSc,rat5,"{'Tell us about your overall university experience so far.': ""Cool Uni. I am enjoying the IT labs, they are quite reliable and reasonably modern. I think my course is pretty cool and so far I am enjoying halls! Found a lot of cool guys to share my interests, don't have to go solo queue anymore ;)""}",rat5,,rat5,,rat4,,,,,,rat3,,rat5,,rat4,,rat3,
Student Reviewer,04 Apr 14,International Relations and International Law MA (Hons),rat5,"{'Tell us about your overall university experience so far.': 'Best University in the world! I chose Edinburgh over a lot of big name universities back in the US and I am glad I did! I am also very glad that I decided to come to Scotland, challenging academics, Amazing nightlife!'}",rat5,,rat5,,rat4,,,,,,rat4,,rat4,,rat5,,rat5,
Student Reviewer,04 Apr 14,,rat4,"{'Tell us about your overall university experience so far.': ""All in all everything is good and I have a lot of free time.I enjoy the night life of Edinburgh and don't miss any chances to go out with my friends.Don't forget to study though!""}",rat4,,rat4,,rat4,,,,,,rat4,,rat5,,rat4,,rat4,
Student Reviewer,04 Apr 14,Philosophy and Greek MA (Hons),rat4,"{'Tell us about your overall university experience so far.': 'Study hard, get good grades, get into uni. Good courses and lectures. Student Union is far away, but averagely good. Study what you like and university will be fantastic. People here, are from everywhere, good to socialize and live with them. '}",rat4,,rat4,,rat3,,,,,,rat3,,rat4,,rat5,,rat4,
Student Reviewer,04 Apr 14,Sociology and Social Anthropology MA (Hons),rat1,"{'Tell us about your overall university experience so far.': ""Up to moment I honestly don't feel like doing something here.The only thing that is kind of entertaining is spending time in the student's union.""}",rat1,,rat1,,rat1,,,,,,rat3,,rat1,,rat1,,rat2,
Student Reviewer,04 Apr 14,History and Politics MA (Hons),rat4,"{'Tell us about your overall university experience so far.': ""I like it so far, however, I'm thinking about changing the accommodation as I don't like it.The city is beautiful, but people aren't that attractive.""}",rat3,,rat3,,rat4,,,,,,rat4,,rat5,,rat2,,rat3,
Student Reviewer,04 Apr 14,,rat4,"{'Tell us about your overall university experience so far.': ""Nt a bad experience at all. Uni life is amazing and I love my society here, deffinetly a good place to meet people. I think people who want to go to uni should deffinetly do it N matter the circumstances. If there is something pulling you back igNre it, you won't regret it!""}",rat5,,rat4,,rat5,,,,,,rat4,,rat4,,rat5,,rat5,
Student Reviewer,04 Apr 14,,rat4,"{'Tell us about your overall university experience so far.': 'Uni is very good. beautiful girls, very good uni facilities. The people of Edinburgh are polite and good with students and there is a variety of nightclubs for everybody. If you pass the challenging exams in order to be accepted then everything else is sweet like honey.'}",rat3,,rat4,,rat5,,,,,,rat5,,rat4,,rat5,,rat4,
Student Reviewer,04 Apr 14,,rat4,"{'Tell us about your overall university experience so far.': 'I think uni is cool but life in halls for me has been a giant pain in the neck. There are so many students all the time and most of them are just plain stupid, walking around like they are lost or something. If you come to university, make sure you live in a Nrmal flat out of halls with Nrmal people.'}",rat4,,rat4,,rat4,,,,,,rat3,,rat2,,rat4,,rat3,
Student Reviewer,04 Apr 14,Business Studies and Law MA (Hons),rat5,"{'Tell us about your overall university experience so far.': ""So glad I chose to come all the way from America to Edinburgh Uni! I'm having sucha a great time so far and hope there are even better times to come. Deffinetly recommend this uni to everyone in the world!""}",rat5,,rat5,,rat5,,,,,,rat5,,rat4,,rat5,,rat5,
Student Reviewer,04 Apr 14,International Business with Japanese MA (Hons),rat4,"{'Tell us about your overall university experience so far.': ""Uni experience is cool, Nt as great as college was but pretty good. I like the town but there is quite a lot to do so I don't often get the opportunity to go out. I'd say the best thing to do before you decide coming to uni is picking a course you are really interested in and the best place to do it at. ""}",rat2,,rat3,,rat3,,,,,,rat4,,rat4,,rat5,,rat2,
Student Reviewer,04 Apr 14,,rat4,"{'Tell us about your overall university experience so far.': 'Easy to make friends around the student halls. Very social place, however Edinburgh has an averagly cold weather. The city is astonishing on the other hand, with great arhitecture. Great place to be, as the university offers a wide opportunities with great job perspect. Get good grades and keep them up. '}",rat4,,rat3,,rat3,,,,,,rat4,,rat4,,rat4,,rat4,
Student Reviewer,04 Apr 14,Philosophy and English Literature MA (Hons),rat5,{'Tell us about your overall university experience so far.': 'University generally is very good and I really enjoy the fact that the city life is very good and the campus of the uni is located in the heart of the city making it very easy to commute. Also I have made a lot of friends and the lecures are very interesting. '},rat3,,rat5,,rat5,,,,,,rat5,,rat4,,rat5,,rat5,
Student Reviewer,04 Apr 14,Contemporary Art Practice MFA,rat4,"{'Tell us about your overall university experience so far.': 'By a bus pass, you will need it around Edimburgh! Edinburgh is lovely specially when the sun is up! It is the best place to study in Uni. Great choice, Nbody regrets it. Course is very interesting, great job prospects. '}",rat5,,rat3,,rat5,,,,,,rat3,,rat5,,rat4,,rat5,
Student Reviewer,04 Apr 14,,rat4,"{'Tell us about your overall university experience so far.': 'University is awsome, so many parties its unbelievable. I think people should deffinetly try it out. First year is deffinetly great, my uni work has Nt been interfering with my life and I love it. The only difficult part is exam period.. Fingers crossed for that one!'}",rat4,,rat4,,rat5,,,,,,rat4,,rat4,,rat5,,rat4,
Student Reviewer,04 Apr 14,Veterinary Medicine BVMS,rat4,"{'Tell us about your overall university experience so far.': 'Great place for everyone. Medicine is challanging and need loyts of own time research. Many clubs and societies, would recommend every student to stay in the student halls, as most of the activities are going on thrughout the whole year in Pollock Halls. very good Scottish University, with great history. '}",rat3,,rat4,,rat4,,,,,,rat4,,rat4,,rat5,,rat4,
Student Reviewer,04 Apr 14,,rat3,"{'Tell us about your overall university experience so far.': 'Interesting double major. Good, fair teachers. Lectures are fairly interesting. Overall 3, as accomodation and student union is poor. Many international people around the university. Opportunities to go study abroad are great. '}",rat3,,rat3,,rat4,,,,,,rat3,,rat3,,rat3,,rat4,
Student Reviewer,04 Apr 14,History and Politics MA (Hons),rat4,"{'Tell us about your overall university experience so far.': ""I am very keen on history so Edinburgh is te pecfect place for me with it's wonderfull architecture and historical places.I love going out with my friends and the campus is Nt far away from the centre.People should come and visit his place!""}",rat3,,rat4,,rat4,,,,,,rat4,,rat3,,rat5,,rat4,
Student Reviewer,04 Apr 14,Portuguese and History of Art MA (Hons),rat5,"{'Tell us about your overall university experience so far.': 'Best University ever! The uni is so cool! I have made so many friends in just a couple of months! Best part is the city life, I have been going out all the time and it is fun every time! This is deffinetly the best uni, and the people are the coolest! Lol :P'}",rat1,,rat4,,rat5,,,,,,rat5,,rat5,,rat4,,rat4,
Student Reviewer,04 Apr 14,,rat5,"{'Tell us about your overall university experience so far.': 'Great jobs perpect in University of Edinburgh. I would recommend it to every student. Overall great, but lectures could be better. Societies are good, makes the uni experience fantastic. Get good grades, and keep studying in order to get a good degree.'}",rat5,,rat4,,rat4,,,,,,rat5,,rat4,,rat5,,rat4,
Student Reviewer,04 Apr 14,English Language and Literature MA (Hons),rat5,"{'Tell us about your overall university experience so far.': ""I think it’s a really cool place to study. All of my flatmates are awsome and I don’t have any problems with anybody apart from myself regarding studying. Lectures are really helpful tho I'm finding that when I don’t skip I understand pretty much everything in class. The cafeteria is really nice aswell, I am a big fan of all you can eat :P.""}",rat5,,rat5,,rat5,,,,,,rat5,,rat5,,rat5,,rat5,
