score_OVERALL UNIVERSITY RATING,score_Job Prospects,score_Course and Lecturers,score_Uni Facilities,score_Student Support,score_Do you think your time at university this year has been value for money?,score_Students' Union,score_Accommodation,score_Local life,score_Societies and Sports,name,date,degree,reviews
rat4,rat4,rat4,rat4,rat4,,rat4,rat3,rat5,rat4,Student Reviewer,09 Mar 15,International Business with German MA (Hons), Could be more done in terms of genuinely feeling like student feedback is being used. Student halls could be a little bit more updated although the security in Robertsons Close is fantastic - as is the common room which I feel is underused. All in all I am incredibly glad I chose to come to Edinburgh.
rat4,rat3,rat3,rat3,rat2,,rat4,rat4,rat5,rat3,Student Reviewer,09 Mar 15,International Relations, Decent uni
rat5,rat4,rat4,rat4,rat3,,rat5,rat5,rat5,rat4,Student Reviewer,09 Mar 15,Astrophysics, Course is really good and interesting. Student union buildings are awesome. Pollock Halls is a great environment and really social.
rat4,rat4,rat4,rat4,rat3,,rat3,rat5,rat4,rat5,Student Reviewer,09 Mar 15,mechanical engineering," Coming to edinburgh was the best decision i could make, it gave the oportunity to meet so many different people and get to know myself :)"
rat5,rat5,rat5,rat5,rat5,,rat5,rat5,rat5,rat5,Student Reviewer,09 Mar 15,economics, best way to judge a uni is go the the history of art lectures and see the standard of girls you're dealing with. im going to be a baller #bdb
rat4,rat5,rat4,rat5,rat4,,rat4,rat5,rat4,rat4,Student Reviewer,09 Mar 15,Computer science, Before coming here i didnt knew much about how the university was and how my course will be like but after coming here i dont regret about choosing University of Edinburgh as my university.
rat5,rat5,rat5,rat5,rat5,,rat5,rat5,rat5,rat5,Student Reviewer,09 Mar 15,French and Linguistics MA Hons (Undergraduate)," Beautiful city, very organised university, a wide variety of courses to choose from with a very active student life. City and university has lots to offer and cares about a student's social life as well as academic achievements. Overall, I am very happy to be here."
rat4,rat4,rat4,rat5,rat3,,rat4,rat5,rat4,rat4,Student Reviewer,09 Mar 15,Chemistry, Any university you choose you'll like if you try! But still I would like to recommend this university. It is a great one and definitely worth trying.
rat4,rat5,rat4,rat5,rat4,,rat3,rat4,rat5,rat5,Student Reviewer,09 Mar 15,History, All round excellence
rat5,rat5,rat5,rat5,rat5,,rat4,rat4,rat4,rat5,Student Reviewer,09 Mar 15,Computer Science," A wonderful university that offers amazing tutors, professors and facilities. Especially so for Computer Science - the courses are interesting and beneficial on a personal and professional basis. The students are on a high level as well. Engaging and interesting lecturers, that cater to every level of initial knowledge of the subject."
rat4,rat2,rat4,rat4,rat4,,rat4,rat4,rat4,rat4,Student Reviewer,09 Mar 15,Economics," A variety of courses are offered. We have so much options , which enable us to choose the courses that we are most into. Also, the campus is in the city center and that is quite convenient."
rat5,rat5,rat3,rat5,rat4,,rat4,rat4,rat4,rat5,Student Reviewer,09 Mar 15,business management," A great uni overall! The fact that most of studying has to be done in your personal time is a bit upsetting, apart from that, fantastic!"
rat3,rat2,rat3,rat5,rat3,,rat3,rat3,rat4,rat5,Student Reviewer,09 Mar 15,Biological Sciences (Biochemistry) BSc (Hons)," A good, but not excellent university."
rat4,rat4,rat4,rat4,rat4,,rat5,rat3,rat5,rat5,Student Reviewer,09 Mar 15,Sociology," Edinburgh is such an engaging, vibrant city to study in and the University of Edinburgh definitely reflects this. The school has so much to offer so many different kinds of people."
rat5,rat5,rat5,rat5,rat4,,rat4,rat5,rat5,rat4,Student Reviewer,09 Mar 15,Psychology MA," Edinburgh is fantastic! Staff members, peers, atmosphere, demands -- all wonderful."
rat4,rat4,rat4,rat3,rat4,,rat3,rat3,rat5,rat5,Student Reviewer,09 Mar 15,Physics," Edinburgh is a great city to live in, with great places to see. The course is challenging, but the people make it a good working environment."
rat4,rat3,rat4,rat5,rat4,,rat5,rat5,rat5,rat5,Student Reviewer,09 Mar 15,Intermedia Art," Edinburgh is a fantastic university for almost all courses. It's extremely accommodating to anybody who wants to find the balance between an active social life and a high quality of teaching. It has an edge over most universities in London because there's less of an oppressive big city feel, it's safer, slightly cheaper and more relaxing. The downside is that anyone living in self catered accommodation is missing out on the social atmosphere of Pollock halls where most first year students live."
rat5,rat4,rat3,rat5,rat4,,rat5,rat4,rat5,rat5,Student Reviewer,09 Mar 15,Maths," Edinburgh is a dream and I love it- I would recommend the uni to everyone. Some are amazing and some are awful. Gym, JCMB and student unions and library are amazing. Accomodation was brilliant until we got mice from the flats around us. Theres so many societies to choose from- theres one for everyone and everyone is so friendly- its a great way to explore a new interest, make new friends and get more involved in uni life."
rat4,rat4,rat4,rat4,rat4,,rat2,rat4,rat4,rat4,Student Reviewer,09 Mar 15,Economics, Edinbrugh is decent as it gets. Having to live in this city has its perks Sufficient Not always vocal Edinburgh is nice Diverse
rat5,rat5,rat4,rat5,rat3,,rat4,rat5,rat4,rat4,Student Reviewer,09 Mar 15,Economics, Economics lectures are really interesting. Staff here can always explain things clearly.
rat5,rat5,rat5,rat5,rat5,,rat5,rat5,rat5,rat5,Student Reviewer,09 Mar 15,English literture, Edinburgh is a really lovely city and the atmosphere at the uni is great. There are so many great societies and people are really friendly.
rat4,rat4,rat4,rat5,rat3,,rat4,rat4,rat3,rat3,Student Reviewer,09 Mar 15,Linguistics," Despite some minor issues, overall I am happy with my education and life in Edinburgh Uni. Every semester there's at least one subject that's a total waste of time but overall I am satisfied with the quality of the course The one time I had to get some financial support, the Uni wasn't very helpful. Our union is OK but I've seen way better around Scotland. Some of the buildings are old and not well insulated. Others, however, are quite nice and comfy. The clubs are nothing like the ones back home and it's a bit expensive. I don't have much experience with these."
rat4,rat5,rat4,rat5,rat3,,rat5,rat4,rat5,rat5,Student Reviewer,05 Mar 15,Politics, Edinburgh University has a fantastic staff in regards to lectures and tutorials. It has an excellent selection of internet resources that allow easy access for studying at home. There is a vast array of societies meaning you can even play if you are so inclined.
rat3,rat3,rat2,rat4,rat3,,rat4,rat4,rat5,rat4,Student Reviewer,05 Mar 15,Politics and Sociology," My university experience has been defined by involvement in societies. Edinburgh as a city is absolutely amazing, it feels safe and it is both cultural and fun. As an international student you end up paying a lot for money for every few contact hours for guidance. Having said that my dissertation supervisor was incredibly helpful and I enjoyed that aspect"
rat4,rat5,rat4,rat4,rat3,,rat3,rat3,rat4,rat3,Student Reviewer,05 Mar 15,International Relations," In my final year, I am currently loving my university experience. The course modules are much better now than in the 1st and 2nd year. My only advice is that be prepared to step up from school, be actively involved in societies. There is really something for everyone."
rat4,rat4,rat4,rat5,rat3,,rat4,rat3,rat5,rat4,Student Reviewer,05 Mar 15,Sociology," There is a great atmosphere around the main George campus always. Everyone is very friendly and the nightlife is great. I would recommend not going through the uni for flats but instead going to private landlords, not only are the prices better but they are better location too"
rat5,rat5,rat4,rat4,rat3,,rat2,rat4,rat5,rat5,Student Reviewer,05 Mar 15,Physics," University of Edinburgh is the best. Good facilities and student support. Lecturers are world class and interesting. Bars are good and there's an awesome mix of Oxbridge rejects and rich Americans which allows me to have free education. I would definitely recommend this uni, it has something for everyone."
rat4,rat5,rat3,rat4,rat3,,rat3,rat4,rat4,rat4,Student Reviewer,05 Mar 15,Medicine, I have really enjoyed my time at the Uni so far. I lived in self-catered halls in first year and met some of my closest friends there. I would really recommend it. My course has been enjoyable so far although the communication and feedback from the department could be improved
rat4,rat4,rat4,rat4,rat3,,rat4,rat3,rat5,rat4,Student Reviewer,05 Mar 15,Landscape Architecture," Really enjoying my time here, I came up from South Wales and meeting new people and getting to know the city was really easy. Staff are helpful and recently I have been building my portfolio for an interview to which tutors are very helpful and guiding me to find a placement in the fourth year"
rat4,rat4,rat4,rat3,rat3,,rat3,rat4,rat5,rat3,Student Reviewer,05 Mar 15,Politics," I am loving my time at the University of Edinburgh. The classes are really good and I am really enjoying the student life, met some great people here. As an international student I felt very welcome. My most important piece of advice is that to know to organise your time and work"
rat3,rat2,rat3,rat4,rat2,,rat3,rat4,rat5,rat3,Student Reviewer,05 Mar 15,International Relations," Student life is great, loads of free time so take the advantage of student union and clubs and societies. Courses could be better in many ways. Beware! The uni offers very little career advice though good for interview practice if you book in advance. Just make sure to take of yourself when it comes to careers and internships"
rat5,rat4,rat4,rat4,rat5,,rat4,rat4,rat5,rat4,Student Reviewer,27 Feb 15,Law," Fantastic university with excellent teaching and a vibrant student atmosphere. The School of Law is in the beautiful building of Old College and really does instill a sense of following in the footsteps of fantastic minds who have studied there before you. Edinburgh as a city is wonderful, and campus is set right in the middle of it, with easy access to the main attractions, nightlife and sports facilities."
rat5,rat4,rat4,rat4,rat3,,rat5,rat4,rat5,rat3,Student Reviewer,27 Feb 15,Sustainable Development MA (Hons)," UoE is a top rate university and I am so grateful that I'm here. Excellent and knowledgeful lecturers (of course some better than others), great support from academic staff and great facilities. The city and the friendly atmosphere definitely is part of my love for this uni."
rat5,rat5,rat5,rat5,rat5,,rat5,rat5,rat5,rat5,Student Reviewer,27 Feb 15,MSc in Management, Excellent Uni !
rat4,rat5,rat4,rat4,rat4,,rat4,rat4,rat5,rat4,Student Reviewer,27 Feb 15,Law LLB (Hons), It's a wonderful place to learn and Edinburgh is a gorgeous city. The university name is extremely useful for tracking down jobs after graduation as it is recognised as being a leader in the field. Generally very good. perfect :) lovely city to study in.
rat4,rat5,rat4,rat4,rat4,,rat4,rat3,rat5,rat5,Student Reviewer,27 Feb 15,law LLB, Can be very unorganised but great overall Excellent lecturers - Jose are involved in making the law or at least advise government Bit pricey but Potterow is great I was not in halls so don't know that well
rat3,rat4,rat2,rat5,rat2,,rat4,rat2,rat4,rat3,Student Reviewer,27 Feb 15,BUSINESS & ACCOUNTING," Overall good city to live in, the uni is good in terms of facilities and job prospects, but very, very average in terms of teaching and student support"
rat5,rat5,rat5,rat5,rat5,,rat5,rat4,rat5,rat5,Student Reviewer,27 Feb 15,Law, I find the experience at Edinburgh university to be amazing and I really enjoy both the academic and social side of things. My course is very well taught and there are a lot of social activities as well.
rat5,rat4,rat4,rat3,rat4,,rat3,rat4,rat5,rat4,Student Reviewer,27 Feb 15,LLB," Overall, I am incredibly happy with having chosen Edinburgh. The university cares about its students more than any other university I am aware of, and the quality of teaching in my specific school is great. The city of Edinburgh is both beautiful and provides a perfect balance between the student community and local amenities."
rat4,rat4,rat4,rat4,rat4,,rat3,rat4,rat4,rat4,Student Reviewer,27 Feb 15,Sustainable Development MA (Hons), over all really good experience so far
rat4,rat5,rat4,rat4,rat4,,rat5,rat5,rat4,rat4,Student Reviewer,27 Feb 15,law LLB hone, I've had an excellent undergraduate experience at Edinburgh and would not hesitate to recommend it to anyone.
rat5,rat5,rat5,rat5,rat5,,rat5,rat5,rat5,rat5,Student Reviewer,27 Feb 15,Medicine, great uni
rat5,rat5,rat5,rat4,rat5,,rat4,rat5,rat5,rat4,Student Reviewer,27 Feb 15,Medicine, great uni
rat5,rat5,rat4,rat4,rat4,,rat5,rat5,rat5,rat5,Student Reviewer,27 Feb 15,International Relations, Excellent university
rat5,rat5,rat4,rat5,rat4,,rat5,rat5,rat5,rat5,Student Reviewer,27 Feb 15,Architecture," the most beautiful university in scotland, and it deserves it's amazing reputation. seems to be incredibly employable great and informative, just slightly disorganised at times. ample study space and student union is amazing. never really needed to use it so i do not know. brilliant building, association and opportunities. Catered is great. amazingly cultured and vibrant city. too many to choose from."
rat4,rat3,rat5,rat4,rat5,,rat4,rat3,rat5,rat4,Student Reviewer,27 Feb 15,Law, enjoyed my time here and feel that the student support offered has been excellent - particularly with the careers advice given No experience of uni accommodation
rat4,rat4,rat4,rat5,rat4,,rat4,rat5,rat4,rat5,Student Reviewer,27 Feb 15,Economics," I feel that there is a huge jump from 2nd year to 3rd year, and it is not a positive change. However, this greatly varies from school to school- the Business School (where I was a student before), for example, is very organized and has a lot of funds. I wish I could say this of my own department. You need to watch out for yourself and do a lot of extracurricular stuff to be at the top of the list- but I imagine that this is the norm nowdays due to the demands of potential employers. unfortunately this varies greatly over departments and study years there are old and gloomy buildings from around the 70s (I'd say), but everything is being renovated. The new school of languages is fantastic, as is the extension of the David Hume Tower with underground facilities from last year. They have just refurbished an entire gym too with new, modern facilities. I can see that they are not sitting idle on a pile of money handed in by the students. Teviot is amazing as always, but I struggle to see what else the union does. Edinburgh is a beautiful touristic city, full of places to go, but this also means that prices can be high more than 200 societies to choose from. One needs to keep trying and will succeed in finding a place, as it happened to me."
rat4,rat4,rat3,rat4,rat3,,rat4,rat4,rat5,rat3,Student Reviewer,27 Feb 15,International Business with Spanish MA (Hons)," Edinburgh is a great city to study in and the university has an excellent reputation. However, there is a feeling that the university tend to rely heavily on their reputation and perhaps do not make as much effort with teaching standards and student support as other less prestigious universities. Not many opportunities for beginners taking up a sport. More often you have to already be playing a sport at a competitive level in order to continue with it at Edinburgh University."
rat3,rat4,rat2,rat4,rat3,,rat1,rat4,rat5,rat3,Student Reviewer,27 Feb 15,History MA (Hons), A great university run by an incompetent few. The general standard of teaching is lower than at many places around the UK but the city is so good to live in that there is a constant trade off between a worthwhile educational experience and a genuinely engaging and vibrant student life. Frequent strikes and often poorly organised. The online system is rudimentary compared to other universities whilst the lecturers are often not very good at using its most basic functions. Overall quite good although can sometimes be confusing. There are so many departments for things that personal tutors have no idea where you should go to enquire about certain issues. EUSA are notorious for being the most opinionated and pointless student union in the country. Often campaign against relatively trifling matters rather than suggesting any useful change. Their crusade against the male members of the university is infantile and misguided. one of the best places in the country to live as a student. Cheap accommodation and average living costs combined with a huge variety in things to do. I've spent three years here now and am still discovering amazing things I have never tried.
rat4,rat3,rat3,rat4,rat3,,rat4,rat3,rat4,rat5,Student Reviewer,27 Feb 15,MA Archaeology," Excellent establishment if you work hard and take advantage of everything on offer. Between the many societies, academic and social, as well as the wide range of courses, Edinburgh caters quite broadly. However it is a moderately expensive city to live in which could be a problem. Same as any other university Lectures generally quite good but a lot of overlap between courses. Archaeology labs are very well equipped and there is always sufficient rooms for study/work. Quite limited Well equipped student union, occasionally difficult to book for functions and could be cheaper. Very average student halls Excellent city. So many societies and groups to choose from, world class brass band too."
rat3,rat2,rat2,rat2,rat1,,rat1,rat3,rat3,rat4,Student Reviewer,27 Feb 15,Computer Science, Poor student support but overall great uni.
rat5,rat5,rat4,rat5,rat5,,rat5,rat4,rat5,rat5,Student Reviewer,27 Feb 15,Law," Very happy with everything at Edinburgh. The city, nightlife, library, union and facilities are second to none!"
rat5,rat4,rat4,rat5,rat5,,rat4,rat3,rat5,rat4,Student Reviewer,27 Feb 15,Law," The University is really great, It offers so much to home and visiting students. I have to say there is alot of support given to students, particularly from the disability team. The university accomodation is quite expensive in relation to the standard of rooms etc, however I no longer stay in residence and i think it has been recently inproved. The university would benefit from increased security around campus and cheaper food in the library cafe. But overall I love the University as it offers great education and great support to students."
rat4,rat5,rat4,rat4,rat3,,rat4,rat5,rat4,rat3,Student Reviewer,27 Feb 15,Law LLB (Hons)," Job prospects, accommodation and quality of teaching all big pros."
rat5,rat5,rat4,rat5,rat3,,rat5,rat4,rat5,rat4,Student Reviewer,27 Feb 15,Computer Science, Good Overall
rat4,rat5,rat4,rat4,rat4,,rat1,rat5,rat5,rat4,Student Reviewer,27 Feb 15,Medicine, The Edinburgh University Student Association is a disgrace - it doesn't represent the views of students and exists solely to fill the CV's of the people in it.
rat5,rat5,rat5,rat4,rat5,,rat3,rat5,rat5,rat4,Student Reviewer,26 Feb 15,Philosophy MA (Hons)," Amazing lecturers which have made for an enjoyable four years studying what I love!
The city in which the university is based makes attending Edinburgh University even easier!
The family environment in the schools which I have been a part of have been great!
Wide variety of clubs and societies, which I would have got involved in more if the course wasn't so heavy! Constant emails about future career prospects outside as well as inside the university best part of the university!
Altogether amazing! Quite expensive is its only downfall! Pollock Halls was a lovely environment in which to spend first year of university Best place to live!"
rat4,rat4,rat4,rat5,rat5,,rat5,rat4,rat5,rat5,Student Reviewer,25 Feb 15,Geography with Environmental Studies MA (Hons)," Some lecturers seem as if lecturing shouldn't be part of their job, just not enough effort or thought.
However the vast majority of lecturers are enthusiastic, willing to help and nice people.
Also, there is a bit of an English, privately educated clique in Edinburgh university. Sounds a bit xenophobic, but it does have an impact on the way you feel in the university. Feel a bit belittled by such an overwhelming presence of wealthy, privately educated people.  Feel as if the increase in the number of universities and courses is devaluing an undergraduate degree. Whilst going to Edinburgh might increase my prospects comparatively to other universities, I feel as if the next 5 years is relatively bleak job-wise Libraries, gyms are great Lots of support when you need it for all different things Good cheap drinks and food. Loads of services Amazing city to live in"
rat3,rat3,rat5,rat4,rat2,,rat3,rat4,rat4,rat4,Student Reviewer,22 Feb 15,Psychology MA (Hons)," The university although good, does not offer much in the way of student support. It is hard to switch courses even if you have taken a subject as an outside, and people often are rejected from courses, what kind of university doesn't want their students to do as well as possible?"
rat3,rat3,rat3,rat4,rat3,,rat2,rat4,rat5,rat4,Student Reviewer,22 Feb 15,International Relations MA (Hons)," Fantastic reputation, beautiful city...but very average teaching. Very little professor-student contact, minimal help from the university for post-grad plans.  Uni isn't too great at helping us get into the workforce. I've done all my work experiences with my own initiative Very average. Great, up to date tech in libraries, everything is online and smooth Could be better... Unfortunately highly politicized, they are generally not too respected by the student body.  Great halls Amazing city to be a student in Great variety"
rat4,rat4,rat3,rat5,rat3,,rat4,rat4,rat4,rat5,Student Reviewer,22 Feb 15,Veterinary Medicine BVMS," Great city to be in, have loved all my 4 years spent here. Not enough students from the home nations. University has a good reputation which helps trying to find jobs. Most time spent at vet school which has up to date technology and excellent staff.  Prepares you well for jobs Could be better timetabling Very modern On offer but need confidence to search it out Weekly updates good Never had a problem Quite a small city but always fun Society for everything "
rat4,rat4,rat5,rat5,rat5,,rat5,rat5,rat5,rat5,Student Reviewer,22 Feb 15,Law LLB (Hons), Great university with great teaching. Amazing student experience and amazing city. I have met so many amazing people and have loved spending four years in Edinburgh.
rat5,rat5,rat5,rat5,rat5,,rat5,rat5,rat5,rat5,Student Reviewer,18 Feb 15,Economics and Politics MA (Hons)," Certainly world class in both its research and its teaching, something that is reflected in your everyday student life. A truly inspiring university located in the historic city centre of Edinburgh. "
rat1,rat3,rat1,rat1,rat1,,rat3,rat3,rat4,rat1,Student Reviewer,05 Feb 15,Business Management MA (Hons)," The University does not live up to is prestige name! The large number of students you would think would make it easy to make friends but it is the complete polar opposite, if you made it there off of your own back by obtaining good grades rather than Mummy and Daddy paying for you to be there you are the outsider and made aware of this constantly. It is full of public school students and foreign students meaning Scottish students feel like they are on an exchange. The standard of teaching is extremel poor and it is as if lecturers get in and out of the lecture as quickly as possible even if this means missing out part of the course that they have not been able to cover in the designated time period. Feedback is nonexistant and very little help or guidance is provided. In the four years i spent at this university i felt that instead of improving i was taking steps backwards. Not only this but the whole environment and feel of the university is distant from the City in which it inhabits so if you are drawn to the neauty of Edinburgh, the uinversity could not be more distant from this. In my four years it never made me realise who i was as a person, rather it destroyed me as a person, causing me depression which was then even more poorly helped by the university as the councilling sesions on offer were in the middle of the library meaning there was no confidentiality and a maximum of 6 sessions was allowed with no more after."
rat1,rat1,rat1,rat3,rat3,,rat3,rat1,rat3,rat3,Student Reviewer,04 Feb 15,Music BMus (Hons), Unemployable and didn't enjoy my learning or student experience. I wouldn't recommend coz there are too many yahs and you don't get a very good education. I wouldn't bother with this place since everyone is so stuck up.  Too expensive
rat5,rat5,rat5,rat5,rat5,,rat5,rat5,rat5,rat5,Student Reviewer,21 Jan 15,International Relations and International Law MA (Hons)," I`m not a student in it, because I`m not still at this age, but I give my vote for University of Edinburgh, because I dream of its perfection...and what better reason?"
rat2,rat3,rat3,rat3,rat3,,rat5,rat5,rat5,rat5,Student Reviewer,26 Nov 14,Scottish History MA (Hons)," Ok, but hugely overrated. I often felt as if the only reason I was there was to make money for the university. Some lecturers should never have been put in front of a class in the first place. Degrees from Edinburgh still carry some clout. Goodness knows how.  Throughout my time, I spent very little time on campus outside lectures and tutorials. The trip to the library was like entering death row, with hundreds of glum students jammed in between shelves of countless books. 
Despite this, most of them appeared to be watching Funny Cat Compilation Videos their equally miserable friends had sent them on BookFace. I recall when on a number of occasions, I would be in a desperate rush to print an essay or assignment, only to be prevented from doing so by a YouTube-addicted first year, taking a well-deserved break from his course on Semantic Externalism, by watching 'My Chihuahua Being a Chihuahua' or some similarly pointless drivel on the university computers.  Couldn't support a single American, never mind 10000 of them. But who can, really?  Good nachos.  Edinburgh's a good city to live in. Better than Glasgow.  Mostly run by ex-public schoolboys, dressed in tweed. No patience for those guys. "
rat4,rat4,rat2,rat5,rat4,,rat4,rat5,rat5,rat5,Student Reviewer,10 Nov 14,Mathematics BSc (Hons)," Edinburgh is a beautiful city and with a combined good student union, it makes way as a really fun place to study. There is so much to do here that you'll feel you won't have enough time to get through it all.
However, I didn't enjoy my course because it lacked what I came for which was Maths. In the first two years, you take many outside courses which is a benefit to most however I wanted to concentrate and learn about my subject. I made the mistake of coming to Edinburgh (coming from England) not knowing that their four year courses included many outside courses. This meant that I was not learning my course, Maths like I wanted to. The lectures themselves: in first year, lectures include clickers which allows students to communicate to one another when a question appears. The downside is that it takes up a lot of time hence, the depth of content isn't covered like it should be and I felt I wasn't learning as much as could do. 
The course at Edinburgh is the one reason why I wouldn't continue at this university hence the bad rating. Another reason is that many of the students didn't choose maths as their main course thus it was hard to meet people on my course with a general interest for it. 
If you can pick a subject that you do like here then you'll find you'll enjoy the rest of the university easily. Library is fantastic. Although it does get packed easily. However, the facilities are great and there's a good student vibe. George Square is where you feel the student vibe. Students everywhere walking about gives it the campus feeling that you wouldn't think it had because it is in the centre of the city.
A massive gym complex (CSE) nearby which is £106 a year. For great prices, the gym offers so much in terms of equipment. With a separate room for everything you really do feel you're getting your monies worth. 
There is a Blackwell's bookshop 5 minutes away from George Square which is handy for textbooks at lower prices. For maths, there is an online website where students asks for advice which is really good because all students can look at these. There is also a group called Maths Pals which allows students to go and ask for advice about anything. A lot of help is given on this that it is unfortunate the system for mathematics lectures were not the same. There are two main spots for the union, Potterow and Teviot. The latter is a Hogwarts like building that is upbeat inside. You really feel the student vibe when you're here. Potterow is where the night events happen however for such a big university, the facilities are quite small on a busy night.
For a night out, there are plenty of clubs (relatively small) yet enjoyable as well as pubs . The main residential hub is Pollock Halls. 2000 students live in this catered area and it is a great place to meet people. It's even worth the extra walk. 
I stayed in private accommodation (Chalmers Street) and apart for the price, all facilities were amazing. Double bed and massive kitchen is a big bonus for self catered. The only issue was that many of the people here were not from Edinburgh University hence it was difficult to mix in with my university. My advice is that if you would like an easy in for the social life, then go to Pollock Halls It's breathtaking when you get here and walk through the streets with all the cultural buildings. There's a castle in the middle of the city! The Prince's street area is great for shopping and the Scottish atmosphere all year round is great. There is much to do and walking up Arthur's seat (extinct volcano) gives you an thrilling view of Edinburgh.
Usually you'll have too much to do thus, it's hard to get all the fun city stuff in.  Clubs are great. In the cricket club there are many social events as well as training. Edinburgh are known for winning many club sport. The table tennis club and tennis club are run quite well and there are many new sports like Ultimate frisbee and Shinty that you can try out. 
The societies tend to die down after Freshers however in the ever cool sounding Maths society, events such as pub quizzes and pub golf are only a handful of events that go on. Societies tend to do families nights so that all years are brought together. "
rat5,rat4,rat4,rat4,,,rat5,rat5,rat5,rat5,Student Reviewer,04 Apr 14,, The best time of my life. University has completely changed my life after I separated from my parents and it's awsome! A lot of things to do and responsibility tho. I think the best part of uni is becoming independent so if you want this you are gonna have a great time.
rat4,rat4,rat3,rat4,,,rat3,rat4,rat3,rat5,Student Reviewer,04 Apr 14,," Pollock Halls, the student accomodation is grreat! So many people, clubs, sport. Never get boring here. Mechanical Engineering is fascinating, workshops are helpful and interesting. Lectures are Nt so much. Make sure you prepare for exams!!!"
rat5,rat5,rat5,rat4,,,rat3,rat5,rat4,rat3,Student Reviewer,04 Apr 14,Informatics MSc," Cool Uni. I am enjoying the IT labs, they are quite reliable and reasonably modern. I think my course is pretty cool and so far I am enjoying halls! Found a lot of cool guys to share my interests, don't have to go solo queue anymore ;)"
rat5,rat5,rat5,rat4,,,rat4,rat4,rat5,rat5,Student Reviewer,04 Apr 14,International Relations and International Law MA (Hons)," Best University in the world! I chose Edinburgh over a lot of big name universities back in the US and I am glad I did! I am also very glad that I decided to come to Scotland, challenging academics, Amazing nightlife!"
rat4,rat4,rat4,rat4,,,rat4,rat5,rat4,rat4,Student Reviewer,04 Apr 14,, All in all everything is good and I have a lot of free time.I enjoy the night life of Edinburgh and don't miss any chances to go out with my friends.Don't forget to study though!
rat4,rat4,rat4,rat3,,,rat3,rat4,rat5,rat4,Student Reviewer,04 Apr 14,Philosophy and Greek MA (Hons)," Study hard, get good grades, get into uni. Good courses and lectures. Student Union is far away, but averagely good. Study what you like and university will be fantastic. People here, are from everywhere, good to socialize and live with them. "
rat1,rat1,rat1,rat1,,,rat3,rat1,rat1,rat2,Student Reviewer,04 Apr 14,Sociology and Social Anthropology MA (Hons), Up to moment I honestly don't feel like doing something here.The only thing that is kind of entertaining is spending time in the student's union.
rat4,rat3,rat3,rat4,,,rat4,rat5,rat2,rat3,Student Reviewer,04 Apr 14,History and Politics MA (Hons)," I like it so far, however, I'm thinking about changing the accommodation as I don't like it.The city is beautiful, but people aren't that attractive."
rat4,rat5,rat4,rat5,,,rat4,rat4,rat5,rat5,Student Reviewer,04 Apr 14,," Nt a bad experience at all. Uni life is amazing and I love my society here, deffinetly a good place to meet people. I think people who want to go to uni should deffinetly do it N matter the circumstances. If there is something pulling you back igNre it, you won't regret it!"
rat4,rat3,rat4,rat5,,,rat5,rat4,rat5,rat4,Student Reviewer,04 Apr 14,," Uni is very good. beautiful girls, very good uni facilities. The people of Edinburgh are polite and good with students and there is a variety of nightclubs for everybody. If you pass the challenging exams in order to be accepted then everything else is sweet like honey."
rat4,rat4,rat4,rat4,,,rat3,rat2,rat4,rat3,Student Reviewer,04 Apr 14,," I think uni is cool but life in halls for me has been a giant pain in the neck. There are so many students all the time and most of them are just plain stupid, walking around like they are lost or something. If you come to university, make sure you live in a Nrmal flat out of halls with Nrmal people."
rat5,rat5,rat5,rat5,,,rat5,rat4,rat5,rat5,Student Reviewer,04 Apr 14,Business Studies and Law MA (Hons), So glad I chose to come all the way from America to Edinburgh Uni! I'm having sucha a great time so far and hope there are even better times to come. Deffinetly recommend this uni to everyone in the world!
rat4,rat2,rat3,rat3,,,rat4,rat4,rat5,rat2,Student Reviewer,04 Apr 14,International Business with Japanese MA (Hons)," Uni experience is cool, Nt as great as college was but pretty good. I like the town but there is quite a lot to do so I don't often get the opportunity to go out. I'd say the best thing to do before you decide coming to uni is picking a course you are really interested in and the best place to do it at. "
rat4,rat4,rat3,rat3,,,rat4,rat4,rat4,rat4,Student Reviewer,04 Apr 14,," Easy to make friends around the student halls. Very social place, however Edinburgh has an averagly cold weather. The city is astonishing on the other hand, with great arhitecture. Great place to be, as the university offers a wide opportunities with great job perspect. Get good grades and keep them up. "
rat5,rat3,rat5,rat5,,,rat5,rat4,rat5,rat5,Student Reviewer,04 Apr 14,Philosophy and English Literature MA (Hons), University generally is very good and I really enjoy the fact that the city life is very good and the campus of the uni is located in the heart of the city making it very easy to commute. Also I have made a lot of friends and the lecures are very interesting. 
rat4,rat5,rat3,rat5,,,rat3,rat5,rat4,rat5,Student Reviewer,04 Apr 14,Contemporary Art Practice MFA," By a bus pass, you will need it around Edimburgh! Edinburgh is lovely specially when the sun is up! It is the best place to study in Uni. Great choice, Nbody regrets it. Course is very interesting, great job prospects. "
rat4,rat4,rat4,rat5,,,rat4,rat4,rat5,rat4,Student Reviewer,04 Apr 14,," University is awsome, so many parties its unbelievable. I think people should deffinetly try it out. First year is deffinetly great, my uni work has Nt been interfering with my life and I love it. The only difficult part is exam period.. Fingers crossed for that one!"
rat4,rat3,rat4,rat4,,,rat4,rat4,rat5,rat4,Student Reviewer,04 Apr 14,Veterinary Medicine BVMS," Great place for everyone. Medicine is challanging and need loyts of own time research. Many clubs and societies, would recommend every student to stay in the student halls, as most of the activities are going on thrughout the whole year in Pollock Halls. very good Scottish University, with great history. "
